,Location,study_name,parameter,type,season,concentration,nondetect_flag,study_id,access_id,field_collection_end_date,field_collection_start_date,SiteID,COM,RES,constant,depSplusN,impervious,logPopulation,logTraffic,nighttime_lights,pm25,population,roadDensity,traffic
3587,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Copper - Water - Total,LDR,1,2.88,FALSE,WAR044502_S8D,16130,2/13/2011,2/12/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3588,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,LDR,1,104,FALSE,WAR044502_S8D,16128,2/13/2011,2/12/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3589,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,LDR,1,47,FALSE,WAR044502_S8D,19639,3/13/2011,3/12/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3590,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,LDR,1,1,TRUE,WAR044502_S8D,101632,NA,3/12/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3591,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Nitrite-Nitrate - Water - Dissolved,LDR,1,1600,FALSE,WAR044502_S8D,16001,2/11/2010,2/10/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3592,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,LDR,1,55,FALSE,WAR044502_S8D,21187,3/29/2011,3/28/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3593,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Zinc - Water - Total,LDR,2,32,FALSE,WAR044502_S8D,26174,5/20/2009,5/18/2009,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3594,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,HPAH - Water - Total,LDR,1,0.1,TRUE,WAR044502_S8D,103100,NA,2/20/2012,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3595,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Zinc - Water - Total,LDR,1,34.1,FALSE,WAR044502_S8D,12398,1/3/2012,1/2/2012,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3596,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Zinc - Water - Total,LDR,3,61.6,FALSE,WAR044502_S8D,31338,9/18/2011,9/17/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3597,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,LDR,4,1,TRUE,WAR044502_S8D,101675,NA,10/17/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3598,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,LDR,1,22000,FALSE,WAR044502_S8D,17182,2/21/2012,2/20/2012,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3599,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,CPAH - Water - Total,LDR,3,0.1,TRUE,WAR044502_S8D,103842,NA,9/14/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3600,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Nitrite-Nitrate - Water - Dissolved,LDR,4,4000,FALSE,WAR044502_S8D,39974,12/12/2010,12/11/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3601,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,HPAH - Water - Total,LDR,1,9.51,FALSE,WAR044502_S8D,103068,NA,3/28/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3602,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,CPAH - Water - Total,LDR,4,0.1,TRUE,WAR044502_S8D,103844,NA,10/30/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3603,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Nitrite-Nitrate - Water - Dissolved,LDR,1,2000,FALSE,WAR044502_S8D,13381,1/9/2010,1/8/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3604,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Copper - Water - Total,LDR,4,3.84,FALSE,WAR044502_S8D,35990,11/3/2011,11/2/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3605,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total PAH - Water - Total,LDR,3,0.75,FALSE,WAR044502_S8D,101653,NA,7/6/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3606,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,LDR,3,57000,FALSE,WAR044502_S8D,31336,9/18/2011,9/17/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3607,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Copper - Water - Total,LDR,4,4.6,FALSE,WAR044502_S8D,40447,12/15/2009,12/14/2009,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3608,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,LDR,1,65,FALSE,WAR044502_S8D,15478,2/1/2012,1/31/2012,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3609,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Copper - Water - Total,LDR,1,2.92,FALSE,WAR044502_S8D,21192,3/29/2011,3/28/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3610,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Zinc - Water - Total,LDR,1,26.3,FALSE,WAR044502_S8D,19275,3/12/2010,3/11/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3611,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,LDR,3,153,FALSE,WAR044502_S8D,28930,8/8/2010,8/7/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3612,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,HPAH - Water - Total,LDR,3,0.1,TRUE,WAR044502_S8D,103038,NA,8/22/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3613,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Lead - Water - Total,LDR,1,0.2,FALSE,WAR044502_S8D,14599,1/25/2010,1/24/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3614,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Copper - Water - Total,LDR,1,2,FALSE,WAR044502_S8D,14601,1/25/2010,1/24/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3615,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,LDR,4,31000,FALSE,WAR044502_S8D,35991,11/3/2011,11/2/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3616,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,LDR,3,95,FALSE,WAR044502_S8D,30705,9/1/2010,8/31/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3617,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Copper - Water - Total,LDR,1,1.8,FALSE,WAR044502_S8D,12719,1/6/2011,1/4/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3618,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,HPAH - Water - Total,LDR,2,0.1,TRUE,WAR044502_S8D,103104,NA,6/12/2012,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3619,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,HPAH - Water - Total,LDR,3,0.1,TRUE,WAR044502_S8D,103044,NA,9/14/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3620,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,CPAH - Water - Total,LDR,4,0.22,FALSE,WAR044502_S8D,103863,NA,10/17/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3621,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,LDR,4,1,TRUE,WAR044502_S8D,101616,NA,12/27/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3622,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total PAH - Water - Total,LDR,4,0.2,FALSE,WAR044502_S8D,101686,NA,11/11/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3623,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Lead - Water - Total,LDR,1,0.52,FALSE,WAR044502_S8D,15472,2/1/2012,1/31/2012,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3624,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Nitrite-Nitrate - Water - Dissolved,LDR,1,1700,FALSE,WAR044502_S8D,16117,2/13/2011,2/12/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3625,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,HPAH - Water - Total,LDR,3,0.1,TRUE,WAR044502_S8D,103016,NA,9/19/2009,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3626,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,LDR,1,0.5,TRUE,WAR044502_S8D,101573,NA,3/11/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3627,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,LDR,3,0.5,TRUE,WAR044502_S8D,101585,NA,8/22/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3628,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Lead - Water - Total,LDR,2,0.965,FALSE,WAR044502_S8D,27697,6/23/2012,6/22/2012,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3629,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,LDR,3,138,FALSE,WAR044502_S8D,29451,8/16/2011,8/15/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3630,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,HPAH - Water - Total,LDR,3,0.75,FALSE,WAR044502_S8D,103076,NA,7/6/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3631,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Zinc - Water - Total,LDR,4,37.3,FALSE,WAR044502_S8D,37854,11/17/2011,11/16/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3632,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,LDR,1,3000,FALSE,WAR044502_S8D,13343,1/9/2010,1/8/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3633,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Lead - Water - Total,LDR,4,0.38,FALSE,WAR044502_S8D,40580,12/28/2010,12/27/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3634,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Nitrite-Nitrate - Water - Dissolved,LDR,4,540,FALSE,WAR044502_S8D,35113,10/29/2011,10/28/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3635,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total PAH - Water - Total,LDR,4,1.5,FALSE,WAR044502_S8D,101611,NA,12/11/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3636,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Zinc - Water - Total,LDR,2,59,FALSE,WAR044502_S8D,25271,5/3/2011,5/2/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3637,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,CPAH - Water - Total,LDR,3,0.1,TRUE,WAR044502_S8D,103828,NA,9/19/2009,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3638,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,HPAH - Water - Total,LDR,2,0.1,TRUE,WAR044502_S8D,103070,NA,4/20/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3639,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Copper - Water - Total,LDR,1,1.43,FALSE,WAR044502_S8D,12494,1/4/2011,1/3/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3640,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,CPAH - Water - Total,LDR,1,0.1,TRUE,WAR044502_S8D,103852,NA,3/12/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3641,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total PAH - Water - Total,LDR,4,0.13,FALSE,WAR044502_S8D,101690,NA,11/16/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3642,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Lead - Water - Total,LDR,3,0.32,FALSE,WAR044502_S8D,29772,8/22/2010,8/22/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3643,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Copper - Water - Total,LDR,2,4.96,FALSE,WAR044502_S8D,26480,5/26/2011,5/25/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3644,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Lead - Water - Total,LDR,4,0.9,FALSE,WAR044502_S8D,36568,11/6/2009,11/5/2009,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3645,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,LDR,4,0.508,FALSE,WAR044502_S8D,101557,NA,12/14/2009,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3646,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Zinc - Water - Total,LDR,2,17.1,FALSE,WAR044502_S8D,23687,4/21/2011,4/20/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3647,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,CPAH - Water - Total,LDR,3,0.1,TRUE,WAR044502_S8D,103827,NA,8/10/2009,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3648,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total PAH - Water - Total,LDR,1,0.87,FALSE,WAR044502_S8D,101708,NA,3/14/2012,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3649,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,LDR,2,16000,FALSE,WAR044502_S8D,27321,6/13/2012,6/12/2012,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3650,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Lead - Water - Total,LDR,4,0.26,FALSE,WAR044502_S8D,32366,10/3/2011,10/2/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3651,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,HPAH - Water - Total,LDR,3,1,FALSE,WAR044502_S8D,103078,NA,8/15/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3652,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,CPAH - Water - Total,LDR,4,0.1,TRUE,WAR044502_S8D,103845,NA,12/7/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3653,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Zinc - Water - Total,LDR,1,24.7,FALSE,WAR044502_S8D,12686,1/6/2011,1/4/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3654,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,HPAH - Water - Total,LDR,4,0.1,TRUE,WAR044502_S8D,103018,NA,10/1/2009,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3655,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,HPAH - Water - Total,LDR,3,0.1,TRUE,WAR044502_S8D,103082,NA,9/17/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3656,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Lead - Water - Total,LDR,4,0.5,FALSE,WAR044502_S8D,32218,10/2/2009,10/1/2009,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3657,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,HPAH - Water - Total,LDR,4,0.1,TRUE,WAR044502_S8D,103020,NA,10/23/2009,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3658,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,LDR,3,203,FALSE,WAR044502_S8D,31380,9/18/2011,9/17/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3659,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Copper - Water - Total,LDR,3,4.69,FALSE,WAR044502_S8D,29764,8/22/2010,8/22/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3660,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,CPAH - Water - Total,LDR,2,0.1,TRUE,WAR044502_S8D,103873,NA,6/22/2012,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3661,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Zinc - Water - Total,LDR,1,26.7,FALSE,WAR044502_S8D,15469,2/1/2012,1/31/2012,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3662,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total PAH - Water - Total,LDR,1,0.1,TRUE,WAR044502_S8D,101633,NA,3/21/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3663,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,LDR,4,5000,FALSE,WAR044502_S8D,40544,12/28/2010,12/27/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3664,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total PAH - Water - Total,LDR,1,0.1,TRUE,WAR044502_S8D,101627,NA,2/4/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3665,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,LDR,1,48,FALSE,WAR044502_S8D,16039,2/11/2010,2/10/2010,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
3666,SNO_LDR,Snohomish County Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,LDR,2,1,TRUE,WAR044502_S8D,101648,NA,5/2/2011,27,-0.16832977,-0.256640653,-1.670135796,-2.058086809,-1.128724722,-0.922699042,-0.9763468,-1.709632404,-1.760759546,-0.733643517,-1.187662585,-0.342487003
